file,key,field,original,korean,status
ObjectBlueprints/Furniture.xml,obj:statue of wizard,Description.Short,Dagon the orator domineers the west apse with his brazen pose. His golden coronet shines splendidly in the fire's shine.,웅변가 Dagon은 뻔뻔할 만큼 당당한 자세로 서쪽 앱스를 압도합니다. 그의 황금 관테는 불빛에 찬란하게 빛납니다.,done
ObjectBlueprints/Furniture.xml,obj:statue of athlete,DisplayName,statue of Carthax,Carthax 조각상,done
ObjectBlueprints/Furniture.xml,obj:statue of athlete,Description.Short,"Carthax the athlete is depicted here mid-stride. His glistening silver hair is tied behind his head, in astral tradition, as he vaults through the firmament.","운동선수 Carthax는 여기에서 한창 걸음을 내딛는 순간으로 묘사되어 있습니다. 그는 천상 전통에 따라, 번들거리는 은빛 머리칼을 뒤로 묶은 채 하늘의 궁창을 가로질러 도약합니다.",done
ObjectBlueprints/Furniture.xml,obj:statue of scholar,DisplayName,statue of Resheph,Resheph 조각상,done
ObjectBlueprints/Furniture.xml,obj:statue of scholar,Description.Short,"Resheph, who's called 'the Above', lifts an enigmatic finger to heal the wounds of the sick.","'Above'라 불리는 Resheph는, 수수께끼 같은 손가락 하나를 들어 병든 자의 상처를 치유합니다.",done
ObjectBlueprints/Furniture.xml,obj:SultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:JoppaSultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:Period1SultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:Period2SultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:Period3SultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:Period4SultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:Period5SultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:Period6SultanShrine,DisplayName,shrine,성소,done
ObjectBlueprints/Furniture.xml,obj:NephilimShrine,DisplayName,nephilim shrine,Nephilim 성소,done
ObjectBlueprints/Furniture.xml,obj:AgolgotShrine,DisplayName,shrine to Girsh Agolgot,Girsh Agolgot께 바치는 성소,done
ObjectBlueprints/Furniture.xml,obj:AgolgotShrine,Description.Short,"A monstrous head slumps in old stone, etched cysts sprouting from the central chine to evoke the spread of disease from its halfgod source. Generations of moss skirt the beast's warted legs.","괴물의 머리가 오래된 돌 속에서 축 늘어져 있고, 가운데 등마루를 따라 새겨진 낭종들이 돋아나 반신의 근원에서 질병이 퍼져 나가는 모습을 떠올리게 합니다. 여러 세대의 이끼가 짐승의 사마귀투성이 다리 아래로 치맛자락처럼 드리워져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:BethsaidaShrine,DisplayName,shrine to Girsh Bethsaida,Girsh Bethsaida께 바치는 성소,done
ObjectBlueprints/Furniture.xml,obj:BethsaidaShrine,Description.Short,"Slumping shoulders edge the valley of a cracked stone back, and two pairs of mated arms join at their hundred-knuckles in the stonecarver's depiction of the halfgod's quickening. Generations of moss skirt the beast's varicose legs.","축 늘어진 어깨가 갈라진 돌 등판의 골짜기를 이루고, 석공이 묘사한 반신의 빠른 고동을 따라 두 쌍의 맞닿은 팔이 수많은 마디가 모인 손에서 합쳐져 있습니다. 여러 세대의 이끼가 짐승의 정맥류처럼 부풀어 오른 다리 아래로 치맛자락처럼 드리워져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:RermadonShrine,DisplayName,shrine to Girsh Rermadon,Girsh Rermadon께 바치는 성소,done
ObjectBlueprints/Furniture.xml,obj:RermadonShrine,Description.Short,A spiny monstrous fish sits in a pool of stonecarved water. Underneath is the finned tail that poets have beating a foamy brine out the pipes at Maqqom to form the Hinnom lake. Generations of moss skirt its underfin.,"가시 돋친 괴물 물고기가 석조로 깎아 만든 물웅덩이 안에 앉아 있습니다. 아래쪽에는 지느러미 달린 꼬리가 있는데, 시인들은 이것이 Maqqom의 관들에서 거품 이는 염수를 두드려 Hinnom 호수를 만들었다고 노래했습니다. 여러 세대의 이끼가 그 아래지느러미를 치맛자락처럼 감싸고 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:ShugruithShrine,DisplayName,shrine to Shug'ruith the Burrower,굴착자 Shug'ruith께 바치는 성소,done
ObjectBlueprints/Furniture.xml,obj:ShugruithShrine,Description.Short,"Chiseled spines wreathe the sinuous worldeater, who dug the earthly caves that were peopled by late-stage troglodytes. The hundred-nine eyes of legend peer across time, and generations of moss skirt the beast's banded undergirth.","정으로 쪼아 만든 가시들이 구불구불한 세계포식자를 화관처럼 두르고 있으며, 그는 말기에 이른 동굴인들이 살게 된 지하 동굴들을 파냈다고 전해집니다. 전설 속 백아홉 개의 눈이 시간을 가로질러 응시하고, 여러 세대의 이끼가 짐승의 띠무늬 아래배를 치맛자락처럼 감싸고 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:QasShrine,DisplayName,shrine to Girsh Qas,Girsh Qas께 바치는 성소,done
ObjectBlueprints/Furniture.xml,obj:QasShrine,Description.Short,"The halfgod kneels on hinds worked wide in old stone. Tiled polygons spill off the statue's base to evoke Qas's rightening of space, time, mountain, and village. Generations of moss skirt the beast's treecutter hooves.","반신이 오래된 돌로 넓게 다듬어 만든 뒷다리 위에 무릎을 꿇고 있습니다. 타일로 된 다각형들이 조각상의 받침대에서 흘러내리듯 퍼져, Qas가 공간과 시간, 산과 마을을 바로잡는 모습을 떠올리게 합니다. 여러 세대의 이끼가 짐승의 나무꾼 발굽 아래로 치맛자락처럼 드리워져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:QonShrine,DisplayName,shrine to Girsh Qon,Girsh Qon께 바치는 성소,done
ObjectBlueprints/Furniture.xml,obj:QonShrine,Description.Short,"A godswan sits in stone grace with its gigantic kite train furled to a dizzying gyre. She wears a blank and unreadable expression, to evoke the carver's sense of her as uncertainty's incubus. Generations of moss skirt the beast's down feathers.","신성한 백조가 돌의 우아함 속에 앉아 있고, 거대한 연의 꼬리는 어지러울 만큼 휘몰아치는 소용돌이로 말려 있습니다. 그는 비어 있고 읽어낼 수 없는 표정을 하고 있는데, 조각가가 그를 불확실성의 악몽 같은 존재로 느꼈음을 떠올리게 합니다. 여러 세대의 이끼가 짐승의 솜깃 아래로 치맛자락처럼 드리워져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:RuinedNephilimShrime,DisplayName,ruined shrine,무너진 성소,done
ObjectBlueprints/Furniture.xml,obj:JoppaReshephShrine,DisplayName,shrine to Resheph,Resheph께 바치는 성소,done
ObjectBlueprints/Furniture.xml,obj:Eater Hologram,DisplayName,hologram of Eater,Eater 홀로그램,done
ObjectBlueprints/Furniture.xml,obj:Eater Hologram,Description.Short,"Burnt light erupts on the chromium plate and shatters into a figure from the deep past. Hair, skin, brow, thigh: the features hatch a new emotion inside you, the sense of the strange-familiar. As you move about, the figure moves in parallax; you wonder at how this Eater managed to incise themself into your spacetime braid.","그을린 빛이 크로뮴 판 위에서 폭발하듯 솟구쳐, 아득한 과거의 인물로 산산이 부서져 빚어집니다. 머리카락, 피부, 이마, 허벅지. 그 특징들이 당신 안에 새 감정을 부화시킵니다. 낯설면서도 익숙한 감각입니다. 당신이 움직이면 형상도 시차를 두고 함께 움직이고, 당신은 이 Eater가 어떻게 자기 자신을 당신의 시공간 꼬임 속에 새겨 넣었는지 경탄합니다.",done
ObjectBlueprints/Furniture.xml,obj:hologram of Shekhinah,DisplayName,hologram of Shekhinah,Shekhinah 홀로그램,done
ObjectBlueprints/Furniture.xml,obj:hologram of Shekhinah,Description.Short,"Glorious Shekhinah, Argent Adonis and First Father, poses in luminous mummery. With the stature of the ageless stars, fixed and permanent, He appraises the temple erected in His honor and cocks His head in approval. Befitting the memory of His union with the Kasaphescence, He clothes His manifestation in cerulean shades, forsaking the viridians and russets of the lowly plants and clay earth.","영광스러운 Shekhinah, 은빛의 Adonis이자 First Father께서 빛나는 연기로 자태를 취하십니다. 늙지 않는 별들처럼, 고정되고 영원한 위엄을 지닌 그분은 자신의 영예를 위해 세워진 신전을 가늠하시고, 만족하듯 고개를 갸웃하십니다. Kasaphescence와의 합일을 기억하기에 합당하게, 그분은 비천한 식물과 점토 대지의 푸른빛과 붉은빛을 버리고, 감청빛 그늘로 자신의 현현을 걸치십니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Monument,DisplayName,[village monument],[마을 기념물],done
ObjectBlueprints/Furniture.xml,obj:Village Monument Obelisk,DisplayName,stone obelisk,돌 오벨리스크,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Obelisk,Description.Short,"Stone asserts its importance by orienting toward the firmament, whence the oldest wisdom stirs.",돌은 하늘을 향해 몸을 세움으로써 자신의 중요함을 주장합니다. 그곳에서 가장 오래된 지혜가 꿈틀거립니다.,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Amphora,DisplayName,ceramic amphora,도자기 암포라,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Amphora,Description.Short,"The bellies of vessels are sacred, for they both carry the waters of life and project the fluid past onto the convex present.","그릇의 배는 신성합니다. 생명의 물을 나를 뿐 아니라, 유동하는 과거를 볼록한 현재 위로 투사하기 때문입니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Monument Birdhouse,DisplayName,stone columbary,돌 비둘기집,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Birdhouse,Description.Short,"Etched into this mead hall for small, winged friends are stories they cannot understand.","작고 날개 달린 벗들을 위한 이 미드 홀에는, 그들이 이해할 수 없는 이야기들이 새겨져 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Monument Diptych,DisplayName,carved diptych,조각된 디프틱,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Diptych,Description.Short,"A narrative is confined to the etched boundaries of this stone, to the reductive duality of its form.","이 돌에 새겨진 경계, 그 형상이 강요하는 환원적 이중성 속에 한 서사가 갇혀 있습니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Monument Stele,DisplayName,stone stele,돌 석비,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Stele,Description.Short,Glyphs inscribed into the ancient stone are refracted into the present.,고대의 돌에 새겨진 글리프가 현재로 굴절되어 들어옵니다.,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Monolith,DisplayName,stone monolith,돌 모놀리스,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Monolith,Description.Short,Moss-stuff inserts itself into the story-world evoked into being by the carved rock.,"이끼의 물질이, 조각된 바위가 불러낸 이야기 세계 속으로 스스로를 끼워 넣습니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Monument Sculpture,DisplayName,chrome sculpture,크롬 조각,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Sculpture,Description.Short,From the hands of a metalworker rods and strips erupted and cooled into shape.,"금속세공사의 손에서 막대와 띠가 분출하듯 튀어나와, 식으며 형상을 이루었습니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Monument Orb,DisplayName,colossal orb,거대 구체,done
ObjectBlueprints/Furniture.xml,obj:Village Monument Orb,Description.Short,"Reverence was paid to the orb, smoothed toward ideality and hoisted on brass legs.","이상에 가깝게 매끈히 다듬어진 구체는 황동 다리 위에 들어 올려져, 공경의 대상이 되었습니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Hologram 1,DisplayName,historic hologram,역사적 홀로그램,done
ObjectBlueprints/Furniture.xml,obj:Village Hologram 1,Description.Short,Flickering interference patterns of light form a moire-cascading tableau.,"빛의 간섭 무늬가 깜빡이며, 모아레가 폭포처럼 흘러내리는 장면을 이룹니다.",done
ObjectBlueprints/Furniture.xml,obj:Village Hologram 2,DisplayName,historic hologram,역사적 홀로그램,done
ObjectBlueprints/Furniture.xml,obj:Village Hologram 2,Description.Short,Flickering interference patterns of light form a moire-cascading tableau.,"빛의 간섭 무늬가 깜빡이며, 모아레가 폭포처럼 흘러내리는 장면을 이룹니다.",done
ObjectBlueprints/Furniture.xml,obj:Sign,Description.Short,A terracotta board has been painted with ochre and ground iron.,테라코타 판에 황토와 간 철가루로 채색해 두었습니다.,done
ObjectBlueprints/Furniture.xml,obj:AppleSign1,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:AppleSign2,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:AppleSign3,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:BookSign1,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:BookSign2,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:BookSign3,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:BottleSign1,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:BottleSign2,DisplayName,sign,간판,done
ObjectBlueprints/Furniture.xml,obj:BottleSign3,DisplayName,sign,간판,done
